0.012700	0.999835	-0.025603	-2.000643
0.012800	0.999832	-0.025803	-2.000653
0.012900	0.999830	-0.026003	-2.000663
0.013000	0.999827	-0.026203	-2.000674
0.013100	0.999824	-0.026403	-2.000684
0.013200	0.999822	-0.026603	-2.000694
0.013300	0.999819	-0.026803	-2.000705
0.013400	0.999816	-0.027003	-2.000716
0.013500	0.999814	-0.027203	-2.000726
0.013600	0.999811	-0.027403	-2.000737
0.013700	0.999808	-0.027603	-2.000748
0.013800	0.999805	-0.027803	-2.000759
0.013900	0.999803	-0.028004	-2.000770
0.014000	0.999800	-0.028204	-2.000781
0.014100	0.999797	-0.028404	-2.000793
0.014200	0.999794	-0.028604	-2.000804
0.014300	0.999791	-0.028804	-2.000815
0.014400	0.999788	-0.029004	-2.000827
0.014500	0.999785	-0.029204	-2.000838
0.014600	0.999782	-0.029404	-2.000850
0.014700	0.999779	-0.029604	-2.000862
0.014800	0.999776	-0.029804	-2.000873
0.014900	0.999773	-0.030004	-2.000885
0.015000	0.999770	-0.030204	-2.000897
0.015100	0.999767	-0.030405	-2.000909
0.015200	0.999764	-0.030605	-2.000921
0.015300	0.999761	-0.030805	-2.000934
0.015400	0.999758	-0.031005	-2.000946
0.015500	0.999755	-0.031205	-2.000958
0.015600	0.999752	-0.031405	-2.000971
0.015700	0.999749	-0.031605	-2.000983
0.015800	0.999746	-0.031805	-2.000996
0.015900	0.999742	-0.032005	-2.001008
0.016000	0.999739	-0.032205	-2.001021
0.016100	0.999736	-0.032405	-2.001034
0.016200	0.999733	-0.032606	-2.001047
0.016300	0.999729	-0.032806	-2.001060
0.016400	0.999726	-0.033006	-2.001073
0.016500	0.999723	-0.033206	-2.001086
0.016600	0.999719	-0.033406	-2.001099
0.016700	0.999716	-0.033606	-2.001113
0.016800	0.999713	-0.033806	-2.001126
0.016900	0.999709	-0.034006	-2.001140
0.017000	0.999706	-0.034206	-2.001153
0.017100	0.999702	-0.034407	-2.001167
0.017200	0.999699	-0.034607	-2.001180
0.017300	0.999695	-0.034807	-2.001194
0.017400	0.999692	-0.035007	-2.001208
0.017500	0.999688	-0.035207	-2.001222
0.017600	0.999685	-0.035407	-2.001236
0.017700	0.999681	-0.035607	-2.001250
0.017800	0.999678	-0.035807	-2.001264
0.017900	0.999674	-0.036008	-2.001279
0.018000	0.999671	-0.036208	-2.001293
0.018100	0.999667	-0.036408	-2.001307
0.018200	0.999663	-0.036608	-2.001322
0.018300	0.999660	-0.036808	-2.001337
0.018400	0.999656	-0.037008	-2.001351
0.018500	0.999652	-0.037208	-2.001366
0.018600	0.999648	-0.037408	-2.001381
0.018700	0.999645	-0.037609	-2.001396
0.018800	0.999641	-0.037809	-2.001411
0.018900	0.999637	-0.038009	-2.001426
0.019000	0.999633	-0.038209	-2.001441
0.019100	0.999629	-0.038409	-2.001456
0.019200	0.999626	-0.038609	-2.001471
0.019300	0.999622	-0.038809	-2.001487
0.019400	0.999618	-0.039010	-2.001502
0.019500	0.999614	-0.039210	-2.001518
0.019600	0.999610	-0.039410	-2.001534
0.019700	0.999606	-0.039610	-2.001549
0.019800	0.999602	-0.039810	-2.001565
0.019900	0.999598	-0.040010	-2.001581
0.020000	0.999594	-0.040211	-2.001597
0.020100	0.999590	-0.040411	-2.001613
0.020200	0.999586	-0.040611	-2.001629
0.020300	0.999582	-0.040811	-2.001645
0.020400	0.999578	-0.041011	-2.001662
0.020500	0.999574	-0.041211	-2.001678
0.020600	0.999569	-0.041412	-2.001694
0.020700	0.999565	-0.041612	-2.001711
0.020800	0.999561	-0.041812	-2.001727
0.020900	0.999557	-0.042012	-2.001744
0.021000	0.999553	-0.042212	-2.001761
0.021100	0.999548	-0.042412	-2.001778
0.021200	0.999544	-0.042613	-2.001795
0.021300	0.999540	-0.042813	-2.001812
0.021400	0.999536	-0.043013	-2.001829
0.021500	0.999531	-0.043213	-2.001846
0.021600	0.999527	-0.043413	-2.001863
0.021700	0.999523	-0.043613	-2.001881
0.021800	0.999518	-0.043814	-2.001898
0.021900	0.999514	-0.044014	-2.001915
0.022000	0.999509	-0.044214	-2.001933
0.022100	0.999505	-0.044414	-2.001951
0.022200	0.999500	-0.044614	-2.001968
0.022300	0.999496	-0.044815	-2.001986
0.022400	0.999491	-0.045015	-2.002004
0.022500	0.999487	-0.045215	-2.002022
0.022600	0.999482	-0.045415	-2.002040
0.022700	0.999478	-0.045615	-2.002058
0.022800	0.999473	-0.045816	-2.002076
0.022900	0.999469	-0.046016	-2.002095
0.023000	0.999464	-0.046216	-2.002113
0.023100	0.999459	-0.046416	-2.002131
0.023200	0.999455	-0.046616	-2.002150
0.023300	0.999450	-0.046817	-2.002169
0.023400	0.999445	-0.047017	-2.002187
0.023500	0.999441	-0.047217	-2.002206
0.023600	0.999436	-0.047417	-2.002225
0.023700	0.999431	-0.047618	-2.002244
0.023800	0.999426	-0.047818	-2.002263
0.023900	0.999421	-0.048018	-2.002282
0.024000	0.999417	-0.048218	-2.002301
0.024100	0.999412	-0.048418	-2.002320
0.024200	0.999407	-0.048619	-2.002340
0.024300	0.999402	-0.048819	-2.002359
0.024400	0.999397	-0.049019	-2.002379
0.024500	0.999392	-0.049219	-2.002398
0.024600	0.999387	-0.049420	-2.002418
0.024700	0.999382	-0.049620	-2.002438
0.024800	0.999377	-0.049820	-2.002457
0.024900	0.999372	-0.050020	-2.002477
0.025000	0.999367	-0.050221	-2.002497
0.025100	0.999362	-0.050421	-2.002517
0.025200	0.999357	-0.050621	-2.002537
0.025300	0.999352	-0.050821	-2.002558
0.025400	0.999347	-0.051022	-2.002578
0.025500	0.999342	-0.051222	-2.002598
0.025600	0.999337	-0.051422	-2.002619
0.025700	0.999332	-0.051622	-2.002639
0.025800	0.999326	-0.051823	-2.002660
0.025900	0.999321	-0.052023	-2.002681
0.026000	0.999316	-0.052223	-2.002701
0.026100	0.999311	-0.052424	-2.002722
0.026200	0.999306	-0.052624	-2.002743
0.026300	0.999300	-0.052824	-2.002764
0.026400	0.999295	-0.053024	-2.002785
0.026500	0.999290	-0.053225	-2.002807
0.026600	0.999284	-0.053425	-2.002828
0.026700	0.999279	-0.053625	-2.002849
0.026800	0.999274	-0.053825	-2.002871
0.026900	0.999268	-0.054026	-2.002892
0.027000	0.999263	-0.054226	-2.002914
0.027100	0.999257	-0.054426	-2.002935
0.027200	0.999252	-0.054627	-2.002957
0.027300	0.999246	-0.054827	-2.002979
0.027400	0.999241	-0.055027	-2.003001
0.027500	0.999235	-0.055228	-2.003023
0.027600	0.999230	-0.055428	-2.003045
0.027700	0.999224	-0.055628	-2.003067
0.027800	0.999219	-0.055828	-2.003089
0.027900	0.999213	-0.056029	-2.003112
0.028000	0.999207	-0.056229	-2.003134
0.028100	0.999202	-0.056429	-2.003157
0.028200	0.999196	-0.056630	-2.003179
0.028300	0.999190	-0.056830	-2.003202
0.028400	0.999185	-0.057030	-2.003224
0.028500	0.999179	-0.057231	-2.003247
0.028600	0.999173	-0.057431	-2.003270
0.028700	0.999167	-0.057631	-2.003293
0.028800	0.999162	-0.057832	-2.003316
0.028900	0.999156	-0.058032	-2.003339
0.029000	0.999150	-0.058232	-2.003362
0.029100	0.999144	-0.058433	-2.003386
0.029200	0.999138	-0.058633	-2.003409
0.029300	0.999132	-0.058833	-2.003432
0.029400	0.999127	-0.059034	-2.003456
0.029500	0.999121	-0.059234	-2.003480
0.029600	0.999115	-0.059434	-2.003503
0.029700	0.999109	-0.059635	-2.003527
0.029800	0.999103	-0.059835	-2.003551
0.029900	0.999097	-0.060035	-2.003575
0.030000	0.999091	-0.060236	-2.003599
0.030100	0.999085	-0.060436	-2.003623
0.030200	0.999079	-0.060636	-2.003647
0.030300	0.999073	-0.060837	-2.003671
